id,vader_compound_new,vader_pos_new,vader_neg_new,vader_neu_new,finbert_bull_new,finbert_bear_new,finbert_neu_new,finbert_dir_new,hybrid_sentiment_new
8p0n3s,0.0,0.0,0.0,1.0,0.022986194,0.13743407,0.83957976,-0.11444787,-0.057223934680223465
8p1bjx,0.2924,0.166,0.0,0.834,0.082736336,0.010156387,0.9071073,0.07257995,0.1824899750471115
8pdd8r,0.0,0.0,0.0,1.0,0.040134866,0.6312134,0.32865176,-0.5910786,-0.2955392897129059
8phxgd,0.9991,0.129,0.048,0.823,0.11661832,0.02369829,0.85968333,0.09292003,0.5460100138366222
8prfei,-0.9741,0.057,0.119,0.824,0.021641606,0.15192051,0.8264379,-0.1302789,-0.5521894501328468
8przuj,-0.6728,0.0,0.356,0.644,0.02842825,0.12916163,0.84241015,-0.10073338,-0.38676668851971624
8pslyw,0.0,0.0,0.0,1.0,0.01897913,0.05340291,0.92761785,-0.034423776,-0.01721188798546791
8puk9t,0.9611,0.2,0.022,0.778,0.034135547,0.027942281,0.9379222,0.0061932653,0.48364663265943525
8pwz3c,0.5187,0.16,0.097,0.742,0.049989317,0.3282782,0.62173253,-0.2782889,0.12020554957389834
8pxef6,0.0,0.0,0.0,1.0,0.043215305,0.014249698,0.94253504,0.028965607,0.014482803642749786
8pyh4w,-0.4836,0.06,0.139,0.801,0.020900145,0.2649664,0.7141334,-0.24406625,-0.36383312665224077
8pzg7v,0.0,0.0,0.0,1.0,0.0199755,0.14739251,0.83263206,-0.12741701,-0.06370850652456284
8q0g5u,0.0,0.0,0.0,1.0,0.037253357,0.052459154,0.9102875,-0.015205797,-0.00760289840400219
8q0s8e,-0.3093,0.0,0.244,0.756,0.04734366,0.05486734,0.897789,-0.0075236782,-0.15841183912158013
8q22vb,-0.5574,0.0,0.265,0.735,0.026267685,0.5945095,0.37922284,-0.5682418,-0.562820887517929
8q2gwk,0.0,0.0,0.0,1.0,0.16260459,0.035530165,0.8018652,0.12707442,0.06353721022605896
8q2hz9,-0.3129,0.141,0.212,0.647,0.018758398,0.71593094,0.26531067,-0.6971725,-0.5050362612724304
8q5v1u,-0.066,0.109,0.118,0.773,0.010854389,0.9565564,0.032589257,-0.945702,-0.5058510081768036
8q775h,0.0,0.0,0.0,1.0,0.06065671,0.016273681,0.9230696,0.04438303,0.022191515192389488
8q7a5y,0.763,0.049,0.027,0.924,0.032726835,0.037964884,0.92930835,-0.0052380487,0.37888097563385964
8q96gk,0.9812,0.089,0.067,0.844,0.051336113,0.07911749,0.8695464,-0.027781378,0.4767093107610941
8qb0bs,0.0,0.0,0.0,1.0,0.01897913,0.05340291,0.92761785,-0.034423776,-0.01721188798546791
8qb58y,0.6855,0.074,0.023,0.904,0.047583286,0.10597041,0.84644634,-0.058387127,0.3135564366132021
8qd53j,0.4767,0.093,0.046,0.86,0.04586495,0.043876387,0.91025865,0.0019885637,0.23934428184330464
8qem1y,-0.1027,0.0,0.189,0.811,0.02204334,0.89796656,0.079990074,-0.8759232,-0.489311608171463
8qety0,0.0,0.0,0.0,1.0,0.056174677,0.051637936,0.89218736,0.0045367405,0.0022683702409267426
8qhjq3,0.0258,0.109,0.0,0.891,0.5709649,0.013430842,0.41560426,0.55753404,0.2916670195102692
8qipdm,0.4215,0.286,0.0,0.714,0.028325919,0.022010973,0.9496631,0.0063149463,0.21390747316926717
8qjkef,0.4019,0.252,0.0,0.748,0.6201362,0.010103244,0.36976054,0.610033,0.5059664878368377
8qr0fd,-0.7691,0.028,0.109,0.863,0.052146684,0.24604793,0.70180535,-0.19390124,-0.48150062041282654
8qr0jr,-0.1548,0.06,0.091,0.85,0.010028269,0.9577656,0.03220612,-0.94773734,-0.5512686680793762
8qr36g,0.6124,0.455,0.0,0.545,0.039773013,0.03956967,0.9206572,0.00020334497,0.3063016724854708
8qs3ow,0.5376,0.028,0.0,0.972,0.12859765,0.0967915,0.77461076,0.03180615,0.2847030742943287
8qvp0z,0.678,0.174,0.084,0.742,0.045688048,0.03562174,0.9186902,0.010066308,0.34403315404057505
8qzlel,-0.9245,0.0,0.573,0.427,0.023327298,0.64830345,0.32836923,-0.62497616,-0.774738079071045
8r39h5,0.34,0.211,0.0,0.789,0.042579025,0.1341856,0.8232354,-0.09160657,0.12419671386480333
8r3a5s,-0.4427,0.0,0.133,0.867,0.032520816,0.034781665,0.9326974,-0.0022608489,-0.22248042443990707
8r7m7r,0.8261,0.117,0.013,0.87,0.07998144,0.015742661,0.90427595,0.06423878,0.4451693896234035
8r94iq,0.2732,0.344,0.0,0.656,0.11040607,0.18925194,0.700342,-0.07884587,0.09717706326246262
8rbudg,0.6187,0.096,0.068,0.835,0.023710152,0.9380496,0.03824026,-0.9143395,-0.1478197413921356
8rfnza,0.0,0.0,0.0,1.0,0.091236934,0.0117567675,0.8970063,0.079480164,0.03974008187651634
8rguf3,0.3612,0.294,0.0,0.706,0.088960595,0.048770837,0.86226857,0.040189758,0.2006948789715767
8ri9fo,0.911,0.08,0.035,0.886,0.034192525,0.093785495,0.87202203,-0.05959297,0.4257035151422024
8rj8hz,0.0,0.0,0.0,1.0,0.040670462,0.03270666,0.9266228,0.007963803,0.003981901332736015
8rjn16,0.0,0.0,0.0,1.0,0.027515423,0.12710765,0.84537697,-0.099592224,-0.04979611188173294
8rki44,-0.6705,0.0,0.733,0.267,0.06943713,0.03586996,0.89469296,0.03356717,-0.3184664142280817
8rp9dc,-0.7133,0.035,0.103,0.863,0.026388573,0.32107818,0.65253323,-0.2946896,-0.5039947978496552
8rqai2,0.296,0.034,0.022,0.945,0.057263013,0.44361326,0.4991238,-0.38635024,-0.04517512214183808
8rt5ok,0.0,0.0,0.0,1.0,0.48371357,0.010516499,0.50576997,0.47319707,0.23659853637218475
8ry1dh,-0.3612,0.0,0.161,0.839,0.012276577,0.93442583,0.05329763,-0.92214924,-0.6416746204853058
8rybph,0.4215,0.237,0.0,0.763,0.8116149,0.006887357,0.18149768,0.8047275,0.6131137473583221
8rzxm8,0.9951,0.093,0.047,0.86,0.04386472,0.029032147,0.9271032,0.014832573,0.5049662865057587
8s2yir,0.0,0.0,0.0,1.0,0.7178947,0.17874077,0.10336452,0.53915393,0.2695769667625427
8s5il9,0.0,0.0,0.0,1.0,0.94688475,0.028947016,0.024168354,0.91793776,0.4589688777923584
8s8arv,0.0,0.0,0.0,1.0,0.0719101,0.018090561,0.9099994,0.053819537,0.02690976858139038
8s8dr1,0.0,0.0,0.0,1.0,0.015000512,0.9418233,0.043176215,-0.9268228,-0.4634113907814026
8saj1b,0.0,0.0,0.0,1.0,0.034635194,0.030398212,0.93496656,0.0042369813,0.0021184906363487244
8sfbkr,0.434,0.086,0.071,0.843,0.019661952,0.079376444,0.9009616,-0.059714492,0.1871427537947893
8sibjf,0.0,0.0,0.0,1.0,0.048488796,0.024468927,0.92704225,0.024019869,0.012009934522211552
8sid45,0.9661,0.132,0.0,0.868,0.042649634,0.019094128,0.9382562,0.023555506,0.49482775301039217
8sijaf,0.0,0.0,0.0,1.0,0.036782697,0.23737922,0.725838,-0.20059653,-0.10029826313257217
8smqe0,0.9979,0.114,0.021,0.865,0.078495935,0.01378481,0.9077193,0.06471112,0.5313055618524551
8sond5,0.7269,0.07,0.0,0.93,0.021395998,0.082089536,0.8965145,-0.06069354,0.3331032301604748
8srqj1,0.2732,0.231,0.0,0.769,0.6755166,0.014827304,0.3096561,0.6606893,0.46694464716911316
8swmtb,0.8307,0.161,0.0,0.839,0.24796104,0.012614238,0.73942477,0.23534681,0.5330234045147896
8sygfr,0.5707,0.251,0.0,0.749,0.058091335,0.018543731,0.9233648,0.039547604,0.3051238017886877
8t1b9j,0.9764,0.087,0.026,0.887,0.046385616,0.03190841,0.92170596,0.0144772045,0.4954386022657156
8t7r3g,0.9964,0.132,0.038,0.83,0.05515784,0.08129795,0.8635443,-0.026140109,0.4851299456477165
8t9c6d,-0.2755,0.0,0.413,0.587,0.032898247,0.43384016,0.5332616,-0.4009419,-0.33822095417976383
8t9oxh,0.0,0.0,0.0,1.0,0.04123237,0.029775385,0.92899215,0.011456985,0.005728492513298988
8tbwft,0.0,0.0,0.0,1.0,0.009887357,0.9111059,0.07900678,-0.90121853,-0.4506092667579651
8tfcql,0.7899,0.07,0.015,0.915,0.040020727,0.021744438,0.9382348,0.01827629,0.4040881445527077
8tfl5w,0.4019,0.351,0.0,0.649,0.032637827,0.29662728,0.67073494,-0.26398945,0.06895527572631835
8tg9h1,-0.2263,0.0,0.487,0.513,0.06282641,0.041899353,0.89527416,0.020927057,-0.10268647166490555
8tiytf,-0.4023,0.0,0.382,0.618,0.062114548,0.016997915,0.9208875,0.045116633,-0.1785916834115982
8tjncp,0.1356,0.194,0.179,0.628,0.078393884,0.116154015,0.8054521,-0.03776013,0.04891993446946144
8tqglj,0.0,0.0,0.0,1.0,0.03243945,0.83890426,0.12865628,-0.8064648,-0.4032323956489563
8tr6oa,0.0,0.0,0.0,1.0,0.02877972,0.04667359,0.9245468,-0.017893868,-0.008946933783590794
8ttbxv,0.0772,0.224,0.188,0.588,0.03151287,0.315323,0.65316415,-0.28381014,-0.1033050693511963
8u1ttm,0.0,0.0,0.0,1.0,0.04377366,0.014638359,0.9415879,0.0291353,0.01456764992326498
8u37va,0.0,0.0,0.0,1.0,0.26666528,0.04091748,0.6924172,0.2257478,0.11287389695644379
8uag25,0.6369,0.318,0.0,0.682,0.2039614,0.012300248,0.7837383,0.19166115,0.414280574631691
8uagje,0.6369,0.318,0.0,0.682,0.2039614,0.012300248,0.7837383,0.19166115,0.414280574631691
8ugyqu,0.0,0.0,0.0,1.0,0.055946454,0.027721042,0.9163325,0.028225413,0.014112706296145916
8uh8nk,0.5267,0.254,0.0,0.746,0.8798409,0.011006693,0.109152466,0.8688342,0.6977670987606048
8uiy2p,0.2732,0.116,0.0,0.884,0.047007192,0.022150133,0.93084276,0.02485706,0.14902852956056595
8ujta0,0.9989,0.136,0.038,0.825,0.04034464,0.062195096,0.8974603,-0.021850456,0.48852477222383023
8unqcd,-0.5106,0.0,0.292,0.708,0.08865471,0.7128222,0.19852309,-0.6241675,-0.5673837509632111
8uoclb,-0.5106,0.0,0.398,0.602,0.022783967,0.6680304,0.30918562,-0.6452464,-0.5779231932640077
8uoxtv,0.6133,0.091,0.0,0.909,0.08175456,0.06447988,0.8537656,0.017274678,0.3152873388767242
8uq6eg,0.7899,0.07,0.015,0.915,0.0397277,0.021910008,0.9383623,0.017817691,0.40385884548425677
8urtw7,0.8845,0.459,0.0,0.541,0.15492226,0.012468584,0.8326092,0.14245367,0.5134768352508545
8urwwr,0.5828,0.051,0.037,0.912,0.037801504,0.13243055,0.8297679,-0.09462905,0.24408547534942626
8ut65k,-0.3612,0.0,0.2,0.8,0.6768902,0.10477016,0.21833967,0.57212,0.10546000542640685
8utyx0,-0.5267,0.0,0.254,0.746,0.015025478,0.80092263,0.18405192,-0.78589714,-0.656298567867279
8uu31q,0.0,0.0,0.0,1.0,0.0391825,0.02121658,0.93960094,0.017965918,0.00898295920342207
8uxz9w,0.6597,0.141,0.0,0.859,0.07223655,0.04245745,0.885306,0.029779103,0.3447395513266325
8uzdyq,0.6858,0.85,0.0,0.15,0.07991023,0.44832602,0.4717637,-0.36841577,0.15869211354255675
8v1nlu,0.0,0.0,0.0,1.0,0.4237102,0.42287302,0.15341686,0.00083717704,0.0004185885190963745
8v1z3s,0.0,0.0,0.0,1.0,0.051622085,0.02287501,0.92550296,0.028747076,0.014373538084328175
8v55zz,0.1027,0.188,0.165,0.647,0.8986277,0.013467941,0.08790437,0.88515973,0.49392986545562745
8v6jbn,0.2023,0.101,0.0,0.899,0.057800915,0.018017288,0.9241818,0.039783627,0.12104181339740754
8veq8z,0.0,0.0,0.0,1.0,0.013256204,0.8633405,0.12340331,-0.8500843,-0.42504215240478516
8vjsvz,0.0,0.0,0.0,1.0,0.028943287,0.106947035,0.86410964,-0.07800375,-0.03900187462568283
8vk31w,0.2584,0.11,0.06,0.83,0.024293268,0.44920743,0.5264993,-0.42491415,-0.083257075715065
8vkiez,0.9927,0.097,0.0,0.903,0.02343443,0.05248779,0.92407787,-0.02905336,0.48182331988811494
8vkyvu,0.0,0.0,0.0,1.0,0.103829846,0.023129888,0.87304026,0.08069996,0.04034997895359993
8vmoft,0.9712,0.132,0.033,0.835,0.033516426,0.09516231,0.87132126,-0.061645884,0.4547770579665899
8vn0vi,0.0,0.0,0.0,1.0,0.030202957,0.03708758,0.93270934,-0.0068846215,-0.0034423107281327248
8vq3xp,0.1779,0.124,0.0,0.876,0.7255924,0.011660663,0.26274702,0.71393174,0.44591586966514585
8vqjkh,0.9957,0.227,0.0,0.773,0.21710691,0.00798857,0.77490455,0.20911834,0.6024091682195664
8vs8si,0.0,0.0,0.0,1.0,0.024059827,0.45952755,0.5164126,-0.43546772,-0.21773386001586914
8vt2r1,0.8316,0.125,0.023,0.852,0.15136561,0.02078087,0.8278535,0.13058473,0.4810923658490181
8vt4he,0.128,0.273,0.0,0.727,0.15897174,0.0119101815,0.8291181,0.14706156,0.13753077828884125
8w64mk,0.9994,0.214,0.028,0.758,0.049106456,0.030798733,0.92009485,0.018307723,0.5088538615524769
8weva9,0.7638,0.257,0.0,0.743,0.21972342,0.0117921615,0.76848435,0.20793125,0.485865625166893
8wk0lu,-0.5696,0.0,0.251,0.749,0.67287,0.27645567,0.05067441,0.3964143,-0.08659284512996673
8wkej3,-0.0,0.252,0.207,0.541,0.37025172,0.09911305,0.53063524,0.27113867,0.13556933403015137
8wltqi,0.0,0.0,0.0,1.0,0.020804018,0.043145873,0.93605006,-0.022341855,-0.011170927435159683
8wslm1,0.4939,0.39,0.0,0.61,0.04056131,0.021020513,0.93841827,0.019540798,0.2567203989595175
8wsxlq,0.4404,0.293,0.0,0.707,0.067046955,0.017564384,0.91538864,0.04948257,0.2449412845492363
8wzf4q,0.9593,0.141,0.03,0.829,0.099418,0.019888274,0.8806937,0.079529725,0.5194148625075817
8wzfcj,0.0,0.0,0.0,1.0,0.057432618,0.03353624,0.9090311,0.023896378,0.01194818876683712
8x48ty,0.3193,0.071,0.061,0.868,0.057002224,0.29782102,0.64517677,-0.2408188,0.039240600728988634
8x96v8,-0.0997,0.037,0.028,0.935,0.12956676,0.14096783,0.7294654,-0.011401072,-0.05555053607225418
8xivg0,0.0,0.0,0.0,1.0,0.038091477,0.85540676,0.10650174,-0.8173153,-0.40865764021873474
8xjkbt,0.0,0.0,0.0,1.0,0.8849044,0.032712407,0.082383186,0.852192,0.42609599232673645
8xukfn,0.0,0.0,0.0,1.0,0.102573015,0.020131813,0.8772952,0.0824412,0.04122060164809227
8xvz7b,0.4404,0.049,0.0,0.951,0.097064726,0.021380682,0.8815546,0.07568404,0.2580420203924179
8y576i,0.0,0.0,0.0,1.0,0.06715197,0.08989655,0.8429515,-0.022744581,-0.011372290551662445
8y950v,0.4754,0.279,0.0,0.721,0.42308167,0.00846183,0.56845653,0.41461983,0.44500991661548617
8yafun,-0.1027,0.0,0.029,0.971,0.020756736,0.034672856,0.9445704,-0.01391612,-0.05830805996656418
8yaw4y,0.1511,0.185,0.0,0.815,0.4926427,0.008488368,0.49886888,0.48415434,0.31762717180252076
8yjav9,0.0,0.0,0.0,1.0,0.113469325,0.03180143,0.8547293,0.0816679,0.04083395004272461
8ytxrf,0.3182,1.0,0.0,0.0,0.068446554,0.032116946,0.8994365,0.03632961,0.17726480420529842
8yvlis,0.9405,0.089,0.057,0.855,0.122370966,0.016089106,0.8615399,0.10628186,0.5233909308314324
8yyd3h,0.0,0.0,0.0,1.0,0.7629181,0.1269709,0.110111,0.6359472,0.31797361373901367
8yyltu,0.0,0.0,0.0,1.0,0.022369247,0.020846488,0.95678425,0.001522759,0.0007613794878125191
8z14lp,0.6037,0.354,0.0,0.646,0.18007766,0.010482347,0.80944,0.16959532,0.3866476580262184
8z2gor,0.4374,0.165,0.122,0.713,0.08013368,0.14608853,0.7737778,-0.06595485,0.18572257543802262
8z3ylz,-0.3903,0.091,0.102,0.808,0.037827358,0.5717134,0.39045918,-0.533886,-0.4620930077075958
8z5prh,0.0,0.0,0.0,1.0,0.7409396,0.016893104,0.24216723,0.7240465,0.362023264169693
8z5whe,0.0,0.0,0.0,1.0,0.036967553,0.028795836,0.9342365,0.008171717,0.004085858352482319
8zg7p2,0.1779,0.195,0.0,0.805,0.06588132,0.014113148,0.92000544,0.051768173,0.11483408626616001
8zgn9p,0.95,0.102,0.035,0.863,0.07287431,0.028329186,0.8987965,0.04454512,0.49727256074547765
8zh546,0.0,0.0,0.0,1.0,0.1744784,0.11978475,0.7057368,0.054693647,0.02734682336449623
8zhyor,0.7899,0.07,0.015,0.915,0.039813112,0.0218912,0.93829566,0.017921912,0.4039109557762742
8zk5tj,0.8779,0.191,0.0,0.809,0.07485545,0.01536212,0.9097824,0.059493326,0.468696662825346
8zkzdv,0.8074,0.059,0.0,0.941,0.1591264,0.00901756,0.831856,0.15010884,0.4787544220209122
8zmfod,0.0,0.0,0.0,1.0,0.061529003,0.04909224,0.8893788,0.012436762,0.006218381226062775
8zrfiu,0.0,0.0,0.0,1.0,0.04604474,0.8493936,0.10456167,-0.80334884,-0.40167441964149475
8zuisl,0.4404,0.061,0.0,0.939,0.8731402,0.017457925,0.10940196,0.8556823,0.6480411567211151
8zyxc1,0.3818,0.08,0.0,0.92,0.07041588,0.01906985,0.9105143,0.051346026,0.2165730131804943
8zyxj8,0.0772,0.045,0.04,0.915,0.033544328,0.113273785,0.8531819,-0.07972945,-0.001264726364612577
9005i3,-0.1027,0.0,0.057,0.943,0.033792455,0.47170815,0.49449942,-0.43791568,-0.2703078413963318
900sah,0.0,0.0,0.0,1.0,0.82734096,0.0071658622,0.1654932,0.8201751,0.41008755564689636
903p1t,-0.8914,0.066,0.136,0.798,0.0327044,0.15358178,0.8137138,-0.120877385,-0.5061386925697327
9048ps,0.3182,0.187,0.0,0.813,0.9487674,0.014445165,0.03678746,0.93432224,0.6262611189842224
904xkw,0.34,0.375,0.0,0.625,0.036505435,0.07401384,0.88948077,-0.037508402,0.15124579899013044
9060cq,0.0,0.0,0.0,1.0,0.034028843,0.29948482,0.6664863,-0.26545596,-0.1327279806137085
906223,-0.7003,0.0,0.209,0.791,0.013150763,0.8861296,0.100719616,-0.87297887,-0.7866394330501556
907ibw,0.9446,0.368,0.115,0.517,0.05916325,0.03041288,0.9104239,0.02875037,0.4866751846626401
90dqij,-0.1027,0.0,0.085,0.915,0.16416553,0.009215768,0.8266187,0.15494975,0.02612487723827362
90lnu4,0.4767,0.307,0.0,0.693,0.040955316,0.09012533,0.86891943,-0.049170014,0.21376499324142934
90m801,-0.0387,0.0,0.081,0.919,0.03646605,0.03733957,0.92619437,-0.00087351725,-0.01978675862252712
90pu81,0.0,0.0,0.0,1.0,0.04240455,0.021432528,0.93616295,0.020972023,0.010486011393368244
90tk8s,0.9979,0.123,0.062,0.816,0.029045891,0.09602754,0.8749265,-0.06698164,0.4654591782808304
90wypp,0.7351,0.383,0.0,0.617,0.06899302,0.022678897,0.908328,0.04631412,0.3907070601463318
914x2a,0.0258,0.041,0.0,0.959,0.18345524,0.010144332,0.80640036,0.1733109,0.09955545284748077
916bqx,0.7769,0.113,0.0,0.887,0.70285887,0.012408917,0.28473225,0.69044995,0.7336749765396118
916xni,0.9947,0.115,0.052,0.833,0.04424965,0.03228379,0.92346656,0.01196586,0.5033329298406839
919j9c,0.7845,0.063,0.0,0.937,0.34542412,0.023163352,0.6314125,0.32226077,0.5533803836107254
91fmhg,0.0,0.0,0.0,1.0,0.25493315,0.29156026,0.45350653,-0.036627114,-0.018313556909561157
91vf0m,0.0,0.0,0.0,1.0,0.05363748,0.036762703,0.90959984,0.016874775,0.008437387645244598
91xii4,-0.8555,0.0,0.128,0.872,0.018444259,0.3939782,0.5875776,-0.37553394,-0.615516969203949
927auz,0.7906,0.241,0.0,0.759,0.07588131,0.01653409,0.90758455,0.05934722,0.42497360988259314
927f2q,0.4443,0.085,0.066,0.848,0.058515213,0.08491992,0.8565649,-0.026404709,0.20894764568805693
92a5eq,0.802,0.12,0.07,0.81,0.24505629,0.041215297,0.7137285,0.20384099,0.5029204929471016
92bts4,0.0,0.0,0.0,1.0,0.05363748,0.036762703,0.90959984,0.016874775,0.008437387645244598
92n25j,-0.7685,0.0,0.204,0.796,0.023407841,0.25504896,0.72154313,-0.23164111,-0.5000705568790436
92ssx4,-0.35,0.064,0.101,0.834,0.26844913,0.26976267,0.4617882,-0.0013135374,-0.17565676867961882
92tv8u,0.0,0.0,0.0,1.0,0.040994473,0.048567917,0.9104376,-0.0075734444,-0.0037867221981287003
92uztp,0.0,0.0,0.0,1.0,0.15258968,0.024273172,0.8231372,0.1283165,0.06415825337171555
933bnu,0.1882,0.217,0.159,0.624,0.06382866,0.09556883,0.8406025,-0.031740166,0.07822991687655449
938asz,0.9977,0.226,0.037,0.737,0.08354715,0.02309751,0.8933553,0.060449645,0.5290748224616051
938skk,0.98,0.13,0.083,0.787,0.037712652,0.2600732,0.7022141,-0.22236057,0.37881971687078475
93gqsf,-0.1027,0.0,0.149,0.851,0.051932763,0.044676542,0.90339065,0.007256221,-0.04772188948690891
93hzp3,0.0,0.0,0.0,1.0,0.4109572,0.007828179,0.58121467,0.403129,0.2015645056962967
93itip,-0.8979,0.104,0.121,0.775,0.11425601,0.4465933,0.4391507,-0.33233732,-0.6151186599254608
93k2h9,0.72,0.061,0.049,0.891,0.030665591,0.14278002,0.8265543,-0.11211443,0.3039427852630615
93oil0,0.4215,0.177,0.0,0.823,0.12988965,0.011968533,0.8581419,0.11792112,0.26971056070923805
93qzhd,0.0,0.0,0.0,1.0,0.059328515,0.015433831,0.92523766,0.043894686,0.02194734290242195
93s4bq,0.0,0.0,0.0,1.0,0.05958438,0.18192925,0.75848645,-0.12234487,-0.06117243319749832
93u9ph,0.8442,0.084,0.014,0.902,0.03101548,0.01842663,0.9505578,0.012588849,0.4283944246456027
93urr1,0.9011,0.12,0.057,0.822,0.050647926,0.018184517,0.93116754,0.03246341,0.4667817045032978
93w39h,0.0,0.0,0.0,1.0,0.06449926,0.014407841,0.9210928,0.05009142,0.025045709684491158
93z36p,0.0,0.0,0.0,1.0,0.0143522145,0.9364096,0.049238257,-0.9220574,-0.46102869510650635
93zypc,0.9551,0.145,0.049,0.806,0.08527786,0.033553235,0.8811689,0.051724628,0.5034123138070106
949yux,0.8271,0.058,0.0,0.942,0.10901778,0.010455674,0.88052654,0.09856211,0.46283105324506757
94ns1g,0.0,0.0,0.0,1.0,0.06507479,0.01894738,0.9159778,0.04612741,0.02306370437145233
94opxl,0.0,0.0,0.0,1.0,0.03383384,0.03144974,0.93471634,0.0023841,0.0011920500546693802
94qofa,0.0,0.0,0.0,1.0,0.072430894,0.033917394,0.89365166,0.0385135,0.019256750121712685
94tb89,0.0,0.0,0.0,1.0,0.58478415,0.007998542,0.4072173,0.5767856,0.2883928120136261
94tbn4,0.4019,0.137,0.0,0.863,0.10941949,0.017178325,0.8734021,0.09224116,0.24707058028578757
94u9j8,0.0,0.0,0.0,1.0,0.028723227,0.050712466,0.9205644,-0.02198924,-0.010994619689881802
94url4,0.4215,0.257,0.0,0.743,0.7967,0.008181617,0.19511837,0.78851837,0.6050091845989227
9500j5,0.0,0.0,0.0,1.0,0.092458196,0.030045442,0.87749636,0.062412754,0.03120637685060501
953ays,0.0,0.0,0.0,1.0,0.05325349,0.019021755,0.9277248,0.034231737,0.017115868628025055
958cj0,0.434,0.086,0.071,0.843,0.019712556,0.07867211,0.9016154,-0.058959555,0.18752022255957126
958z7u,-0.6234,0.073,0.122,0.804,0.068227574,0.22453292,0.7072395,-0.15630534,-0.38985267145633695
95cndz,0.1779,0.195,0.0,0.805,0.84505403,0.011789199,0.14315672,0.8332648,0.5055824138641357
95ezav,-0.2263,0.0,0.038,0.962,0.022711294,0.09543994,0.8818487,-0.07272865,-0.14951432439088821
95fjv7,0.636,0.309,0.103,0.588,0.3600791,0.13206294,0.507858,0.22801617,0.4320080839395523
95lmpx,0.0,0.0,0.0,1.0,0.12563442,0.008586539,0.865779,0.117047876,0.058523938059806824
95lxni,0.1027,0.113,0.0,0.887,0.02259167,0.03590026,0.94150805,-0.013308592,0.044695703929662704
95my8z,0.0,0.0,0.0,1.0,0.055635147,0.027197836,0.91716707,0.02843731,0.014218655414879322
95ncsp,0.3956,0.102,0.107,0.791,0.04345996,0.21781969,0.7387203,-0.17435974,0.11062013058662415
95vjtd,0.9913,0.125,0.006,0.869,0.08390247,0.022938868,0.8931587,0.0609636,0.5261318004369735
95wkh2,-0.4069,0.101,0.189,0.71,0.021521494,0.47785538,0.50062317,-0.45633388,-0.431616937828064
963amj,0.0,0.0,0.0,1.0,0.028354412,0.20660184,0.76504374,-0.17824744,-0.08912371844053268
966caw,0.4767,0.255,0.0,0.745,0.63495195,0.010712903,0.3543351,0.624239,0.5504695137500764
969k8p,-0.6834,0.0,0.293,0.707,0.024089428,0.189417,0.78649354,-0.16532758,-0.42436378939151764
96gv8s,-0.8313,0.028,0.113,0.859,0.021728203,0.7911476,0.18712427,-0.7694194,-0.8003596860408784
96i3ks,-0.5267,0.097,0.124,0.779,0.057312574,0.12234673,0.82034063,-0.06503415,-0.2958670755386352
96mcys,0.4574,0.214,0.0,0.786,0.07687325,0.37993157,0.5431952,-0.30305833,0.07717083687782286
96tpsx,-0.7236,0.029,0.081,0.89,0.04255793,0.041317105,0.91612494,0.0012408234,-0.361179588291049
96x4hb,-0.9325,0.025,0.197,0.778,0.032125227,0.10736502,0.86050975,-0.07523979,-0.5038698962330819
9716bs,0.8652,0.127,0.087,0.785,0.06537956,0.39585033,0.53877014,-0.33047077,0.26736461470127104
972bxf,0.0,0.0,0.0,1.0,0.019295089,0.048775803,0.9319291,-0.029480714,-0.014740357175469398
978p4w,0.9926,0.09,0.07,0.839,0.043461718,0.16620953,0.79032874,-0.122747816,0.43492609192729
97hseg,0.0,0.0,0.0,1.0,0.07097382,0.013331268,0.91569483,0.057642553,0.028821276500821114
97qy1u,0.0,0.0,0.0,1.0,0.033668846,0.16016045,0.80617076,-0.1264916,-0.06324580311775208
97t36f,0.0,0.0,0.0,1.0,0.08430317,0.013426201,0.9022707,0.07087697,0.03543848544359207
98168l,0.0,0.0,0.0,1.0,0.07749109,0.011844912,0.910664,0.06564618,0.03282308951020241
98chg6,0.7506,0.161,0.068,0.771,0.02715237,0.69865626,0.2741913,-0.6715039,0.039548049259185813
98covf,0.0,0.0,0.0,1.0,0.054577783,0.01972729,0.9256949,0.034850493,0.01742524653673172
98gtdd,0.0,0.0,0.0,1.0,0.11735222,0.010757033,0.8718907,0.10659519,0.05329759418964386
98jd2c,0.0,0.0,0.0,1.0,0.038985457,0.1691443,0.7918703,-0.13015884,-0.06507942080497742
98lmx2,0.1779,0.086,0.0,0.914,0.07444174,0.010744451,0.91481376,0.063697286,0.12079864297509194
